id,text
video8_976,跟那個鳳梨有點帶甜跟酸
video8_1205,但是味道很多層次
video7_793,他平常在家裡是吃不到雞腿的
video5_343,大同，剛剛聽那個長官在講。
video7_531,我也是要拜託你來，為什麼...
video9_80,重點就是在羅東車站這邊
video4_1394,是從澳洲自己自學！
video4_605,小均來 小均你看
video9_86,但你也太快了好...
video7_122,這幾家是有沒有這麼厲害
video4_804,下午茶的盛典 你看
video7_417,這幾家是有沒有這麼厲害 高雄人這麼愛 去參觀家具店的感覺 對
video7_51,這幾家是有沒有這麼厲害。
video10_82,差點連累到連長
video5_991,你們再嘻皮笑臉的話
video11_707,所以要邊吸邊咬
video2_338,你看，有照相功能。
video11_610,這個湯頭也一定很強
video3_1315,好，请问点什麼一份……
video12_1104,到現在這個月剛好是滿五年。
video6_119,海...海書生，蛇...
video9_389,大家都用新台幣去制裁它
video11_1192,但是我們不提供這樣的服務，因為它涉及未經授權使用他人的圖像和文字內容。
video10_571,就由我一個人承擔
video2_497,看哪裡啊，東張西望的。
video4_1329,你有沒有冷到沒事吧
video10_47,媽之前沒有在身邊保護你。
video6_751,士官長，什麼事
video2_5,你們知道還給我吃雞排啊
video8_740,它有一個微微的
video9_552,冷冷的天果然吃火鍋最過癮
video3_507,希望以後你做事圆滑一點。
video10_595,我也給你惹了不少麻煩。
video10_863,你們兩個最好乖乖的聽話。
video1_641,因爲他管家是服務很好的。
video9_1080,沒有啦，沒有膩啦
video8_379,威風拉大預測2023必比登入圍一定有它。
video7_764,這應該是蟹蝦吧 我覺得
video6_54,是以偵察的方式
video4_263,爸爸帶你出去玩！
video7_338,剛剛看他在外面做的時候
video8_657,外面會變得有一點Q
video3_786,但是有比上次遠
video6_966,操操看能否快點蜕變成大人。
video7_113,這幾家是有沒有這麼厲害 高雄人這麼愛
video11_1289,既不會是說強烈！
video8_520,所以它那個那一圈裡面
video3_525,還當罪承認你跟黑道的關係。
video3_526,這樣會留下紀錄
video7_1243,那發酵汁也好好喝喔對啊
video10_162,划水的時候就是手伸直嘛
video12_1030,它的醬吃起來很像那個。
video4_746,洗澡用的小海綿！
video12_1215,然後咬下去的肉香跟那個
video11_269,厚厚的那塊好好吃喔！
video3_183,她現在不是人，是神仙就對了。
video5_1108,連我最親、最關心我的人。
video8_1153,然後主要是裡面滿滿的餡
video8_1020,鹽酥雞的那種水分
video3_1273,不好意思，我想請問一下。
video12_263,吃鴨肉我從來沒有看過這個切面
video3_1146,當兵當到傻傻掉了。
video2_1075,你們第一排排這麼多人幹嘛
video12_164,它那個表皮有點像
video1_1000,加上米香還有黑糖
video8_234,它那個蛋香跟它那個豆豉
video8_261,你會開始覺得驚豔！
video7_196,這幾家是有沒有這麼厲害
video8_213,正常蛋餅都是加那個酱油！
video4_1303,爸爸帶你出去玩！來去花蓮找新鮮！
video7_376,它這邊有跟那個知名家居賣場高雄人這麼愛
video4_569,爸爸帶你出去花蓮找新鮮！
video6_1135,你想要被魔鬼排長釘是不是
video9_904,陽光海鮮園圓鍋，喝個湯好了喝個湯。
video6_1232,總要改變一下對入伍生的心態。
video3_850,像你們這種成績
video3_1545,我今天找你們來這兒。
video10_434,不要讓羅剛知道。
video7_1247,我從頭到尾都沒有趕高鐵。
video8_1411,比較像是那種骨頭湯
video5_360,他們所要甄選的條件與員額
video4_761,連大人的備品也不馬虎
video12_1255,扒著這個可以再吃這個白飯。
video2_185,剛剛連上接到消息
video3_633,再說你也幫了我不少忙
video4_584,最後是咖啡的尾韻 BRAVO
video12_676,他們有做出自己的風格。
video12_1040,純粹的那種雞油
video9_805,像是在吃生魚片之前
video9_141,來去住一晚
video2_1324,將五百障礙再度納入課程
video2_1511,讓她知道他現在的心境啦
video7_651,這幾家是有沒有這麼厲害，高雄人這麼愛，它還個膩感很好，好好吃喔。
video7_887,一下子就沒有了
video4_233,這應該是我這一季啊
video7_739,這幾家是有沒有這麼厲害，高雄人這麼愛。
video9_13,所以我們今天要來
video8_1025,我覺得它在那個鍋巴上面
video12_1198,真的是大家都可以
video7_1026,然後有一個這個滿代表的
video6_1063,泡牛奶有一個步驟很重要。
video11_1234,在地人強推！台中霸氣旅行團！
video4_1283,爸爸帶你出去花蓮找新鮮！
video10_600,還留在上一個世紀的老兵
video1_729,還有泡麪可以這樣子舒服一下
video7_129,這幾家是有沒有這麼厲害，高雄人這麼愛渗出來的是……不是鴉油
video1_624,只可惜今天又是跟彥均哥來
video7_1014,這幾家是有沒有這麼厲害
video5_238,各位弟兄，大家好
video12_10,看來有人單身很久了
video2_735,我們今天要搜尋的不是誅雷
video4_1057,爸爸在這兒，小均怎麼啦
video7_771,因為他都不陪他
video8_313,而且它這個是東坡肉了吧
video7_1123,然後就是非常的厲害OK
video7_670,所以我們是怎麼樣要吃什麼
video3_1482,慢慢的被現實消磨殆盡。
video9_983,不是只有這一面喔
video4_560,真的化開了耶，真的嗎
video12_512,我覺得這一家會是我們三個
video5_484,你對於特戰部隊的熱情
video4_389,你看是不是很可愛 好可愛喔
video10_1173,「不可能的任務」呢。
video12_1042,沾著這個吃我覺得剛剛好
video7_860,這幾家是有沒有這麼厲害
video3_414,所以立刻上前關切。
video8_1060,威風拉大預測2023必比登入圍一定有它。
video1_143,來去住一晚 五味孔雀蟹 連海鮮也有耶 對 孔雀貝
video1_190,因为它这個肉汁
video1_547,就感覺這燈光晚餐。
video5_1275,心思還挺細膩的。
video2_1390,陳添彬，你在幹什麼啊
video3_580,你不怕又給國軍鬧醜嗎
video11_1301,它的滷汁不是一般的！
video9_891,然後又是一個香
video10_477,利用這六天的假期
video9_453,都一定會點它的檀
video3_220,根據劇組側拍的DV帶
video7_361,完全不一樣的感覺
video6_389,匪諍就在身邊
video7_1291,那個分子這樣散開
video1_1007,一般拿來跟五花肉一起煮湯
video5_49,為什麼要開連發
video2_500,別人來多久，你們來多久了。
video3_1453,我感到自己带兵的热诚。
video5_311,高中以上學歷第一
video10_439,你確定你真的沒聽錯嗎
video5_772,我一定贏得了他
video8_667,感覺外面已經煮到黏糊
video10_1012,我這條老命跟你拼了。
video3_539,如果不是因為我
video11_965,必比登常客吃爆！超澎湃美食！
video9_380,冬天到了嘛 對不對
video9_1079,還能泡湯吃好料
video4_1582,爸爸带你出去玩！来去花莲找新鲜！
video12_147,如果這來跟我消费
video4_222,那個雞汁這樣一直流...
video7_1063,很漂亮的咖啡廳，真的
video4_1607,它真的是一片洋葱！
video12_711,然後是現切現燙
video11_896,大家可以跟著地圖來享受臺中美食哟！而且他除了地圖上面的...
video8_945,黃色這樣子是滿漂亮。
video9_807,創意呈現西式餐前酒的概念啦
video7_915,這幾家是有沒有這麼厲害高雄人這麼愛對就像市長一樣
video4_1119,你說每次來的時候
video4_1542,讓大家能夠吃到他家鄉的味道
video1_879,本來就在我們這片樹林裡面的
video5_1047,沒有辦法應付鑽測
video9_804,都有一定的順序喔
video9_774,對先從這邊開始了好不好
video5_903,他對我也很好啊
video7_178,這個送出，這個送出。
video8_1291,我喝過那個鵝湯蟹絲瓜
video4_3,不要再講電話了
video11_990,牛肉河粉
video11_1339,很像麻油雞的那種錯覺
video6_1105,你可以早點跟我說那是你媽
video9_106,我剛剛不敢問啊 好險你有講
video5_1179,但你的士官長現在失蹤了。
video3_613,這樣我們可以走了嗎
video10_491,於在這段期間
video5_761,你來幫我搬東西好不好
video5_355,在這邊提醒各位
video1_557,收視率可以越來越好。
video12_701,它是用牛骨 牛腩 牛油 洋葱
video1_354,我們現在看到的這個地方
video1_409,那種木頭做的椅子
video9_668,因爲提拉米蘇一般吃下去
video5_1186,說頂樓水塔又壞了。
video7_396,可以去逛知名家居賣場的時候
video4_1489,可是...等一下...
video5_1131,不對啊，這麼年輕
video7_22,我爸就超愛的啦
video9_1112,如果有小朋友的話
video6_112,怎麼，你會怕啊。
video6_124,報告班長，有蛇。
video7_849,吃了十碗泡麵你知不知道這麼厲害
video7_317,放在氣炸鍋裡面是...
video12_1294,我那家每一道都必點
video6_829,余善仁，你很自戀嘛
video12_960,雞骨的味道超級明顯。
video1_1058,你吃完之後你覺得跟台南
video11_1361,它拔絲地瓜有一種冰糖那種感覺！
video8_1377,又有一點像把那個雞絲
video12_954,你一個日本人對我們講這種話
video8_1327,那種帶一點青椒的香味
video1_584,感性時刻  希望它能夠實現好
video11_1030,有點濃，有點大濃了！
video7_640,這個就是最古早味的
video11_323,它實是用六種新鮮水果做的。
video1_70,苗栗最牛溫體全牛料理也吃都吃不完啊。
video9_1143,你知道嗎 美人湯啊
video9_751,很多政商名流是按護的
video6_468,班長現在在放福利給你們。
video3_276,我就這樣靠著國家的栽培
video3_445,這是不當的體罰嗎
video6_32,謝谢科长的教导。
video1_784,你不覺得我這邊表現得特別好！
video12_807,處理這牛肝滿麻烦的对
video1_23,他要把我的手 他要保留
video9_613,它其實口味非常多重
video8_836,我跟你講 他們用實力說話
video9_913,它完全就是剩下甜味
video3_456,雖然這個結果的報告還沒出來
video4_677,一起玩具喔 是不是很棒啊
video11_1352,每一道都没吃过的味道。
video4_21,來好多遍了，不然...
video3_1420,自己内心的肺腑之言
video2_1215,對不起，好像很醜耶。
video6_245,我還看到他們兩個在講話。
video8_84,那個鵝油鋪天蓋地的來
video2_225,加上討厭鬼地球退訓了。
video4_116,你可以跟動物距離這麼近。。
video4_1635,紅酱的味道非常的濃
video4_627,來你會不會吃JERRY
video4_20,“我不要在公園了啦”
video5_575,當初我新訓在成功領的時候
video5_584,如果你進來我的部隊
video4_46,小均也難得放暑假
video7_1128,好不好 是在這邊了嗎
video3_1418,連長那天說的話
video7_1147,但今天因為你要趕高鐵
video7_280,這幾家是有沒有這麼厲害，高雄人這麼愛。
video7_253,高雄家人有沒有這麼厲害
video4_1365,不過說到這個喔
video4_719,我先看浴室好了啦
video8_273,這間這碗鹹豆漿很好喝
video8_51,那就可以分這樣子好不好
video9_350,甘甜味十足的苦瓜排骨湯
video12_692,結果是台南人罵爆
video5_224,本校的位置於中坑平鎮
video7_477,這幾家是有沒有這麼厲害
video4_105,怎麼可能爸爸...
video10_226,之前不是比過了嗎
video5_497,長官，如果死掉怎麼辦
video9_824,整個都已經軟爛掉了。
video7_457,這幾家是有沒有這麼厲害高雄人這麼愛
video5_822,你不是想練爬竿嗎
video8_111,那時候是比較傳統
video5_855,YES，我做到了。
video6_566,快點啊，幹什麼
video9_640,搭配蛋香十足的餅皮
video3_1010,我現在就打你槍
video4_768,爸爸帶你出去玩！來去花蓮找新鲜！但是你看很棒的是！
video12_591,資深狗的搞笑互動！
video10_768,毒蜥子正在攻擊小矮人。
video1_518,馬上它就整個化了在這！
video11_569,告訴他們失算了。
video4_189,幽默感要從小培養嘛！
video12_174,它感覺這個湯頭人最愛鴨肉飯
video1_1044,真的假的 真的啊
video2_12,班長，你作夢嗎
video4_387,爸爸带你出去玩
video2_980,還送我一條手帕。
video2_14,我都没有讲你们在吹牛。
video12_492,南台湾必比登推介
video7_271,對我覺得會有衝動想要吃。
video3_542,後面一百五十萬
video3_391,就是堅持軍人應該有的精神。
video8_1378,剥到最细的那種雞絲飯
video3_1309,士官長，今天是我的生日。
video1_570,我希望他如果真的有什麼想法
video1_161,苗栗真的是不簡單！
video11_331,那你會不會不小心
video9_113,郭彥均。。。彥均
video10_574,再多扛一條也沒差
video1_257,我在想會不會有那麼投機的
video6_262,這種事情她不希望太多人知道。
video12_884,你對她放電是不是必比登推介
video9_555,這個地方有搞頭嗎
