id,text
video8_657,這是標示我到你那兒。
video3_786,其實他們拿不到錢
video6_966,我覺得地瓜裡面有餡料
video7_113,這個地方真的不簡單
video11_1289,鴨油其實沒有那種滲出來的感覺
video8_520,你們這樣還算兄弟嗎
video3_525,我認為他的手指頭總共有十根
video3_526,那個表皮有點甜味兒
video7_1243,我覺得地瓜裡面有餡料
video10_162,我們剛才去了五十年的結果
video12_1030,你們來台灣幹什麼
video4_746,它也有十根手指
video12_1215,你的蛋餅很甜和那個一樣
video11_269,這個雞骨有沙茶花生味
video3_183,他完全有草莓般的感覺
video5_1108,雖然我們也算是鹹酥的
video8_1153,這個醬油味道不錯
video8_1020,我覺得地瓜裡面有餡料
video3_1273,發酵飲品非常好喝，真的
video12_263,你們來台灣幹什麼
video3_1146,蛇海...海中的書生
video2_1075,你怎麼會不認識它呢
video12_164,它也有十根手指
video1_1000,參觀家具店的感覺真好
video8_234,它也有十根手指
video8_261,你現在很高興。
video7_196,他們的樂隊非常出名
video8_213,這裡的麵條緊緊附著在店家的特製醬汁上
video4_1303,就在這裡和彦均哥一起錄製
video7_376,它的皮確實非常薄
video4_569,這地方真的不簡單
video6_1135,他完全有草莓般的感覺
video9_904,要立即品嘗出香味。
video6_1232,這次留有咖啡的餘韻
video3_850,但我覺得這確實是螯蝦
video3_1545,其實他們拿不到錢。
video10_434,對他說的話
video7_1247,他們的樂隊非常出名
video8_1411,你現在很高興。
video5_360,你怎麼會不認識它呢
video4_761,這裡的氣味真是原始
video12_1255,你們確定在聽指令的時候沒錯吧
video2_185,它不像香菇那樣含水多
video3_633,這次擦上了咖啡的餘韻
video4_584,這個略過的莓果香味非常清新
video12_676,你們確定在聽指令的時候沒錯吧
video12_1040,口感絲滑了一些
video9_805,這裡的氣味真是原始
video9_141,這個略過的莓果香味非常清新
video2_1324,那時候在場的長官
video2_1511,她對這確實是螯蝦
video7_651,剛到台灣突然想起
video7_887,你們兩個禮拜前的訓練
video4_233,這裡的氣味真是原始
video7_739,我覺得地瓜裡面有餡料
video9_13,這個地方真的不簡單
video8_1025,我們去了解不是回鍋肉的感受
video12_1198,因為他沒有槍，與我無關
video7_1026,我們一定要吃越南河粉
video6_1063,它也有十根手指
video11_1234,陽光的氣味真的很棒
video4_1283,你們確定在聽指令的時候沒錯吧
video10_600,我讓你看看三十年後
video1_729,我們吃過的都美味。
video7_129,花蓮有很多蛇，情況很嚴重
video1_624,後悔已經太晚，這是事實
video7_1014,這個地方真的不簡單
video5_238,以後大家都不願意開會評議
video12_10,花蓮有很多美麗的獨家民宿
video2_735,這裡的苗栗確實是螯蝦
video4_1057,這裡的氣味真是原始
video7_771,為什麼爸爸沒來這裡
video8_313,你真會和大家一起吃啊
video7_1123,我們現在精打細算哦
video7_670,它和那台膠囊咖啡機在這裡
video3_1482,這是呈現西式餐前酒的巧思
video9_983,它也有十根手指
video4_560,這個枕頭有分軟硬哦
video12_512,我們現在精打細算哦
video5_484,你起來幫我包一份吧
video4_389,你確定要在這裡嗎
video10_1173,你確定要在這裡嗎
video12_1042,你現在很高興。
video7_860,你們來台灣幹什麼
video3_414,它也有十根手指
video8_1060,你們來台灣幹什麼
video1_143,這裡的麵條緊緊附著在店家的特製醬汁上
video1_190,它也有十根手指
video1_547,我們現在精打細算哦
video5_1275,你確定要在這裡嗎
video2_1390,我覺得地瓜裡面有餡料
video3_580,它也有十根手指
video11_1301,它也有十根手指
video9_891,後面有許多不同的士官
video10_477,其實他們拿不到錢。
video9_453,這裡的苗栗確實是螯蝦
video3_220,這裡已經接通了。
video7_361,口感絲滑了一些
video6_389,這就是最原始的味道
video7_1291,這個雞骨有沙茶花生味
video1_1007,一定要回去找班長慶祝一下
video5_49,兄弟，高雄人讓我非常開心
video2_500,就別找這張床了
video3_1453,我覺得地瓜裡面有餡料
video5_311,它也有十根手指
video10_439,他的演技與此地的指控無關
video5_772,你真的很用心，我明白了
video8_667,我覺得地瓜裡面有餡料
video10_1012,你真會和大家一起吃啊
video3_539,但是不能違背原則
video11_965,這裡的氣味真是原始
video9_380,對他說了這麼多衝動的話
video9_1079,差點連累報到的連長
video4_1582,真的要用六種水果來準備
video12_147,真的要用六種水果來準備
video4_222,這種味道特別帶有一些青椒的香氣。
video7_1063,花蓮有很多美麗的獨家民宿
video4_1607,它們真的非常好吃
video12_711,我們現在精打細算哦
video11_896,請大家操作時留意這隻烤雞
video8_945,你們來台灣幹什麼
video9_807,這個湯頭的味道很香
video7_915,我們現在精打細算哦
video4_1119,你們來台灣幹什麼
video4_1542,它的滷汁很驚喜
video1_879,台南人咬三口再加牛奶
video5_1047,我覺得地瓜裡面有餡料
video9_804,我覺得蝦醬配春捲很美味
video9_774,五花肉湯裡的雞絲是手撕的
video5_903,你怎麼會不認識它呢
video7_178,我們三個都有皮的。
video8_1291,就在這裡和彦均哥一起錄製
video4_3,就是妳在每條鐵軌外面
video11_990,那種舒適是無可比擬的
video11_1339,這個很有代表性
video6_1105,你怎麼會不認識它呢
video9_106,我要現在打你的槍。
video5_1179,我們當然也非常厲害
video3_613,我們現在精打細算哦
video10_491,我覺得地瓜裡面有餡料
video5_761,但現在充滿了希望
video5_355,那時候在場的長官
video1_557,我們現在精打細算哦
video12_701,它也有十根手指
video1_354,妳生氣是可以理解的
video1_409,這牛腩鍋是羅剛在聽指令的
video9_668,請大家注意這裡班長的發言
video5_1186,要立即品嘗出香味了嗎
video7_396,它的皮確實非常薄
video4_1489,也不是為了追求這家甜點的吸引力
video5_1131,你起來幫我包一份吧
video7_22,我們現在精打細算哦
video9_1112,這個地方真的不簡單
video6_112,彥均哥，你真好
video6_124,它也有十根手指
video7_849,你真會和大家一起吃啊
video7_317,只是在普通地走路。
video12_1294,我們一定要吃越南河粉
video6_829,發酵飲品非常好喝，真的
video12_960,我覺得地瓜裡面有餡料
video1_1058,很多妻子也愛吃綿綿鬆鬆的甜點
video11_1361,對他說了這麼多衝動的話
video8_1377,一個日本人喝著湯就好了
video12_954,你們一定要吃越南河粉
video8_1327,那種自然的味道很驚人
video1_584,它的滷汁很驚喜
video11_1030,真的要用六種水果來準備
video7_640,這裡的氣味真是原始
video11_323,它也有十根手指
video1_70,你現在很高興。
video9_1143,你們確定在聽指令的時候沒錯吧
video9_751,這個枕頭有分軟硬哦
video6_468,它也有十根手指
video3_276,你起來幫我包一份吧
video3_445,這裡的苗栗確實是螯蝦
video6_32,要立即品嘗出香味
video1_784,你們來台灣幹什麼
video12_807,我覺得地瓜裡面有餡料
video1_23,兄弟，高雄人讓我非常開心
video9_613,對他說的話
video8_836,這個雞骨有沙茶花生味
video9_913,對他說的話說很驚人
video3_456,台南有親子民宿的朋友們
video4_677,一個日本人喝著湯就好了
video11_1352,對，那是有名店的鍋燒意麵
video4_21,妳開始懂得拿捏，真是驚人
video3_1420,可以看出你們支持特種部隊
video2_1215,我們可以這樣走了。
video6_245,我們現在精打細算哦
video8_84,你不是當兵當到傻掉了嗎？
video2_225,但是不能違背原則
video4_116,妳生氣是可以理解的。
video4_1635,這個很有代表性
video4_627,這就是國防部的招募人員
video4_20,就連我最關心的人也到了
video5_575,妳生氣是可以理解的
video5_584,你起來幫我包一份吧
video4_46,對，那是有名店的鍋燒意麵
video7_1128,我覺得地瓜裡面有餡料
video3_1418,要立即品嘗出香味
video7_1147,這個略過的莓果香味非常清新
video7_280,你看這家店的價錢，真不錯
video7_253,你真會和大家一起吃啊
video4_1365,收視率越來越高，對吧
video4_719,我覺得蝦醬湯裡面有餡料
video8_273,這裡的味道真的非常好吃
video8_51,他們的樂隊非常出名
video9_350,這種味道特別帶有一些青椒的香氣
video12_692,你說你吃了什麼肉
video5_224,你怎麼會不認識它呢
video7_477,我覺得在座的酸白菜很好
video4_105,只是在普通地走路。
video10_226,就別找這張床了
video5_497,我認為他的手指頭總共有十根
video9_824,而且他們已經完成了錄製
video7_457,你們確定在聽指令的時候沒錯吧
video5_822,你起來幫我包一份吧
video8_111,這種動物能讓你加入忠烈祠
video5_855,我已經看過這裡的所有設施了
video6_566,這次準備後情感逆轉了
video9_640,為什麼爸爸沒來這裡
video3_1010,我認為他的手指頭總共有十根
video4_768,就在這裡和彦均哥一起喝酒
video12_591,我Q彈錯了嗎
video10_768,這應該是他的手，我會保留。
video1_518,尋找白馬王子應該不困難
video11_569,我覺得這裡很細緻
video4_189,這份國防部記錄特別有趣
video12_174,它也有十根手指
video1_1044,我覺得地瓜裡面有餡料
video2_12,它也有十根手指
video4_387,我們 17個都有皮的
video2_980,我們一定要吃越南河粉
video2_14,這就是最原始的味道
video12_492,它們真的非常好吃
video7_271,她對水波蛋技術的貢獻顯著提升
video3_542,我不懂你哪裡來的自信
video3_391,那個豌豆蛋的香氣依舊
video8_1378,這種動物能讓你加入忠烈祠
video3_1309,口感絲滑了一些
video1_570,這個很有代表性
video1_161,這個很有代表性
video11_331,這個很有代表性
video9_113,...可以看出你們支持特種部隊
video10_574,我們一定要吃越南河粉
video1_257,紫蘇對余班長說蛋很香
video6_262,這是呈現西式餐前酒的巧思
video12_884,你們來台灣幹什麼
video9_555,這個枕頭有分軟硬哦
